,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
193,25194,Ball Jacks,GEN,Namco,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
194,25195,Ball Lightning,XBL,Samuel H. Potter,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
195,25196,Ball Wing,XBL,DataBox Inc,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Dec 09
196,25197,Ballblazer,7800,General Computer Corp.,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88
197,25198,Ballblazer,5200,Lucasfilm Games,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 84
198,25199,Ballblazer,NES,Lucasfilm Games,Pony Canyon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 88
199,25200,Ballerburg,PC,Ascaron Entertainment GmbH,Ascaron Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 01
200,25201,Ballerburg: Castle Chaos,PS,Ascaron Entertainment,Mud Duck Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 03
201,25202,Ballet Salon,And,Unknown,Libii Tech Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jan 14
202,25203,Ballistic,GB,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 99
203,25204,Ballistic Blast,PC,unilever,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 11
204,25205,Ballistics,PC,GRIN,Xicat Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 01
205,25206,Ballistix,PCE,Reflections Interactive,Turbo Technologies,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92
206,25207,Ballochet,XBL,MindsEdge,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 11
207,25208,Balloon Blocks,XBL,Creative Cog Games,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Nov 09
208,25209,Balloon Fight,VC,Nintendo R&D1,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jul 07
209,25210,Balloon Fight GB,GB,Pax Softonica,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 00
210,25211,Balloon Kid,GB,Pax Softnica,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 90
211,25212,Balloon Kid,3DS,Nintendo,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Nov 11
212,25213,Balloon Pop Festival,WW,UFO Interactive,UFO Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jul 10
213,25214,Balloon Pop Plus,PC,Unknown,flaregames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jun 13
214,25215,Balloon Pop Plus,OSX,Unknown,flaregames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Apr 13
215,25216,Balloon Pop Plus,And,Unknown,flaregames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 12
216,25217,Balloon Pop Plus,WinP,Unknown,flaregames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jun 13
217,25218,Balloon Pop!,3DS,Unknown,UFO Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Sep 12
218,25219,Ballpoint Universe: Infinite,WiiU,Unknown,Arachnid Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 14
219,25220,Ballpoint Universe: Infinite,OSX,Unknown,Arachnid Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 13
220,25221,Ballpoint Universe: Infinite,PC,Unknown,Arachnid Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 13
221,25222,Balls N Walls,XBL,David Tse,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Sep 11
222,25223,BallsAndBlocks,XBL,Ben3DX,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Aug 09
223,25224,Ballz 3D,SNES,PF.Magic,Accolade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94
224,25225,Ballz 3D,GEN,PF.Magic,Accolade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
225,25226,Ballz: The Director's Cut,3DO,PF.Magic,PF.Magic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95
226,25227,Balrog Sampler,PC,Chameleon Software,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
227,25228,Balrum,PC,Unknown,Balcony Team,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Feb 16
228,25229,Banana Bliss: Jungle Puzzles,3DS,Unknown,Teyon Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 13
229,25230,Banana Kong,And,Unknown,FDG Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jun 13
230,25231,Banana Split,XBL,Torturas,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Oct 09
231,25232,Band of Bugs,XBL,NinjaBee,NinjaBee,6.5,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 07
232,25233,Band of Bugs,PC,NinjaBee,NinjaBee,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 07
233,25234,Band of Monsters,And,Unknown,Kemco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Apr 14
234,25235,Bandai Golf: Challenge Pebble Beach,NES,TOSE Software,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 89
235,25236,Bandit Kings of Ancient China,NES,Koei,KOEI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 90
236,25237,Bandit Kings of Ancient China,PC,Koei,KOEI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
237,25238,Bandits: Phoenix Rising,PC,GRIN,Tri Synergy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 03
238,25239,Bang Attack,WW,Engine Software,Engine Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 10
239,25240,Bang Bang Racing,WW,Playbox Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
240,25241,Bang! Gunship Elite,DC,Red Storm Entertainment,Ubisoft,7.2,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 00
241,25242,Bang! Gunship Elite,PC,RayLand,Red Storm Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 00
242,25243,Bangai-O,DC,"Treasure Co., Ltd.",Conspiracy Entertainment,8.7,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 01
243,25244,Bangai-O HD: Missile Fury,XBL,"Treasure Co., Ltd.",D3 Publisher,7.9,N/A,N/A,N/A,N/A,N/A,N/A,04th May 11
244,25245,Banishing Racer,GB,Jaleco Entertainment,Jaleco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 91
245,25246,Banjo-Kazooie: Nuts & Bolts,XBL,Rare Ltd.,Microsoft Game Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jan 10
246,25247,Banjo-Tooie,XBL,4J Studios,Microsoft Game Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Apr 09
247,25248,Bank Escape,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 14
248,25249,Bank Panic,MS,Sanritsu,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87
249,25250,Bankshot Billiards 2,XBL,PixelStorm,PixelStorm,6.6,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 05
250,25251,Bara no Ki Ni: Bara no Hansaku,PSP,QuinRose,Quinrose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 10
251,25252,Baraduke (Arcade),VC,Namco,Namco Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Oct 09
252,25253,Barbarian,GC,Saffire Corporation,Titus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 04
253,25254,Barbarian,XB,Avalon Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
254,25255,Barbarian,PC,Psygnosis,Palace Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
255,25256,Barbarian,GBA,Titus Software,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
256,25257,Barbarian the Ultimate Warrior,PC,Anuman Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 11
257,25258,Barbarossa,SNES,System Soft,Sammy Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 92
258,25259,Barbie,NES,Imagineering Inc.,Hi Tech Expressions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 91
259,25260,Barbie and Her Sisters Puppy Rescue,X360,Little Orbit,Little Orbit,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Nov 15
260,25261,Barbie and the Three Musketeers,PC,Activision,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Nov 09
261,25262,Barbie as Rapunzel: A Creative Adventure,PC,Funnybone Interactive,VU Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 02
262,25263,Barbie as the Princess and the Pauper,PC,VU Games,VU Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 04
263,25264,Barbie Beach Vacation,PC,Krome Studios,Vivendi Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Oct 01
264,25265,Barbie Dreamhouse Party,DS,Unknown,Namco Bandai Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 14
265,25266,Barbie Dreamhouse Party,Wii,Unknown,Namco Bandai Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 14
266,25267,Barbie Fashion Pack,GB,Hyperspace Cowgirls,Mattel Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 00
267,25268,Barbie Fashion Show,PC,VU Games,VU Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Aug 04
268,25269,Barbie Fashion Show: An Eye for Style,PC,Activision,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Sep 08
269,25270,Barbie Fashion Show: Eye For Style,PC,Activision,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Sep 08
270,25271,Barbie Game Girl,GB,Imagineering Inc,Hi Tech Expressions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 92
271,25272,Barbie Horse Adventures: Riding Camp,PC,Pixel Tales,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 08
272,25273,Barbie in The 12 Dancing Princesses,PS2,Blue Monkey Studios,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Nov 06
273,25274,Barbie in The 12 Dancing Princesses,GBA,WayForward Technologies,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 06
274,25275,Barbie in The 12 Dancing Princesses,PC,Blue Monkey Studios,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 06
275,25276,Barbie Sparkling Ice Show,PC,Krome Studios,VU Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 02
276,25277,Barbie Super Model,GEN,Tahoe Software,Hi Tech Expressions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92
277,25278,Barbie Super Model,PC,Tahoe Software,Hi Tech Expressions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
278,25279,Barbie Super Model,SNES,Software Creations,Hi Tech Expressions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 93
279,25280,Barbie Super Sports,PC,Runecraft,Mattel Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 01
280,25281,Barbie Vacation Adventure,GEN,Software Creations,Hi Tech Expressions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
281,25282,Barbie Vacation Adventure,SNES,Software Creations,Hi Tech Expressions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
282,25283,Barbie: Gotta Have Games,PS,Unknown,VU Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Nov 03
283,25284,Barbie: Magic Genie Adventure,GB,Vicarious Visions,Mattel Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 00
284,25285,Barbie: Ocean Discovery,GB,Realtime Associates,Mattel Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st May 99
285,25286,Barbie: Pet Rescue,GB,HotGen Studios,Mattel Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Aug 01
286,25287,Barbie: Pet Rescue,PC,Human Code,Mattel Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 00
287,25288,Barca Total 2000,GB,Live Media,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00
288,25289,Barcode Taisen Bardigun,GB,GRC,Tamsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Dec 98
289,25290,Bard to the Future,Linux,Battlebard Games,Battlebard Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 15
290,25291,Bard to the Future,OSX,Battlebard Games,Battlebard Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 15
291,25292,Bard to the Future,PC,Battlebard Games,Battlebard Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 15
292,25293,Bardbarian,And,Unknown,Bulkypix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 14
293,25294,Bardbarian,PC,Unknown,Bulkypix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 14
294,25295,Bardysh,PS,Imadio,Imadio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 99
295,25296,Barf And Beer,XBL,Danimal,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Feb 09
296,25297,Bari Bari Densetsu,PCE,Taito Corporation,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 89
297,25298,Barker Bill's Trick Shooting,NES,Nintendo R&D1,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 90
298,25299,Barkley: Shut Up and Jam 2,GEN,Accolade,Accolade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95
299,25300,Barkley: Shut Up and Jam!,GEN,Accolade,Accolade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
300,25301,Barkley: Shut Up and Jam!,SNES,Accolade,Accolade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 94
301,25302,Barney's Hide and Seek,GEN,Realtime Associates,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
302,25303,Barnyard,PC,Blue Tongue,THQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 06
303,25304,Barnyard Blaster,7800,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88
304,25305,Baron Wittard: Nemesis of Ragnarok,PC,Unknown,Iceberg Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 11
305,25306,Baroque,SAT,Sting,Sting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st May 98
306,25307,Baroque,PS,Sting,Sting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 99
307,25308,Baroque Syndrome,PS,Sting,Sting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jul 00
308,25309,Bart Simpson's Escape From Camp Deadly,GB,Imagineering Inc.,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 91
309,25310,Bartender DS,DS,Electronic Arts,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 07
310,25311,Barunba,PCE,Zap,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 90
311,25312,Baseball,VC,Nintendo,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 07
312,25313,Baseball,3DS,Nintendo,Nintendo,5.0,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 11
313,25314,Baseball (3DS VC),3DS,Nintendo,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
314,25315,Baseball 2000,PC,WizBang! Software Productions,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 99
315,25316,Baseball Heroes,Lynx,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92
316,25317,Baseball Mania,PS2,Tamsoft,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
317,25318,Baseball Navigator,PS,Angel Studios,Angel Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 97
318,25319,Baseball Pro nami Kusauakyuu,PS,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
319,25320,Baseball Simulation: ID Pro Yakyuu,PS,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 01
320,25321,Baseball Simulator 1.000,NES,Culture Brain,Culture Brain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 90
321,25322,Baseball Stars,NES,SNK Corporation,SNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 89
322,25323,Baseball Stars 2,NG,SNK Corporation,SNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 92
323,25324,Baseball Stars 2,VC,SNK Corporation,D4 Enterprise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 07
324,25325,Baseball Stars 2,PSN,SNK Corporation,SNK Playmore,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 11
325,25326,Baseball Stars 2 (CD),NG,SNK Corporation,SNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 94
326,25327,Baseball Stars II,NES,Pixel,Romstar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 92
327,25328,Baseball Stars Professional,NG,SNK Corporation,SNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 91
328,25329,Baseball Stars Professional,PSN,SNK Corporation,SNK Playmore,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 10
329,25330,Baseball Stars Professional (CD),NG,SNK Corporation,SNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 95
330,25331,Baseball Stars Professional (PSP),PSN,SNK Corporation,SNK Playmore,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jan 11
331,25332,Basement Crawl,PS4,Unknown,Bloober Team,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 13
332,25333,Bases Loaded,NES,Jaleco Entertainment,Jaleco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 88
333,25334,Bases Loaded,GB,Jaleco Entertainment,Jaleco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 90
334,25335,Bases Loaded,VC,Jaleco Entertainment,Jaleco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Apr 08
335,25336,Bases Loaded '96: Double Header,SAT,Jaleco,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
336,25337,Bases Loaded 3,NES,Jaleco Entertainment,Jaleco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 91
337,25338,Bases Loaded 4,NES,Jaleco Entertainment,Jaleco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 93
338,25339,Bases Loaded II: Second Season,NES,Jaleco Entertainment,Jaleco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90
339,25340,Basha Baloot,PSN,Quirkat,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Mar 11
340,25341,Basha Card Game Collection,PSN,Quirkat,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 11
341,25342,Basha Tarneeb,PSN,Quirkat,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 11
342,25343,Basha Trix,PSN,Quirkat,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 11
343,25344,Bashi Blocks,PSN,Icon Games Entertainment Ltd,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Sep 11
344,25345,Basic Math,2600,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 77
345,25346,BASIC Programming,2600,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 78
346,25347,Baskelian,PS2,Jorudan,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
347,25348,Basketball,2600,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 78
348,25349,Basketball Kings,And,Unknown,Mobigame SARL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 14
349,25350,Basketball Nightmare,MS,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
350,25351,Basketball Trick Shot,XBL,Nick Metnik,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Aug 10
351,25352,Basketball Xciting,PS2,Tamsoft,Agetec,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 04
352,25353,Basketbrawl,7800,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90
353,25354,Basketbrawl,Lynx,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92
354,25355,Bass Fisherman,PS,Saurus,Sammy Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 98
355,25356,Bass Fishing Tatsujin Techou,GB,Starfish,Starfish,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jun 96
356,25357,Bass Hunter,PS,Jack of All Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
357,25358,Bass Landing 2,PS,ASC Games,ASCII Media Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 00
358,25359,Bass Landing 3,PS2,Sammy Studios,Sammy Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 03
359,25360,Bass Masters Classic,SNES,Malibu Games,Malibu Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 95
360,25361,Bass Masters Classic,GB,Natsume,THQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Nov 99
361,25362,Bass Masters Classic,GEN,Black Pearl,Black Pearl,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95
362,25363,Bass Masters Classic,GBC,Natsume,THQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Nov 99
363,25364,Bass Masters Classic,Mob,Unknown,THQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98
364,25365,Bass Masters Classic: Pro Edition,GEN,Black Pearl,Black Pearl,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96
365,25366,Bass Masters Classic: Pro Edition,SNES,Black Pearl,Black Pearl,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 96
366,25367,Bass Masters Classic: Pro Edition,NES,Unknown,Konami Digital Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
367,25368,Bass Masters Classic: Tournament Edition,PC,Inland Productions,THQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98
368,25369,Bass Masters Classic: Tournament Edition,Mob,Unknown,THQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98
369,25370,Bass Pro Shops: The Hunt,PC,Piranha Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
370,25371,Bass Pro Shops: The Strike,PC,Griffin International,XS Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 09
371,25372,Bass Pro Shops: The Strike - Tournament Edition,Wii,XS Games,XS Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Oct 11
372,25373,Bass Rush: EcoGear PowerWorm Championship,N64,Visco,Visco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 00
373,25374,Bass Tournament Tycoon,PC,Anarchy Enterprises,Anarchy Enterprises,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 07
374,25375,Bass Tsuri Shiyouze!: Tournament wa Senryaku da!,GBA,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 02
375,25376,Bassin's Black Bass with Hank Parker,SNES,Starfish,Hot-B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94
376,25377,Bassing Beat,PS,Hearty Robin,Hearty Robin,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Feb 98
377,25378,Bassing Beat 2,PS,Hearty Robin,Hearty Robin,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 00
378,25379,BassRush Dream,DC,Visco,Visco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 00
379,25380,Bastion    Read the review,XBL,Supergiant Games,Warner Bros. Interactive Entertainment,9.0,N/A,N/A,N/A,N/A,N/A,N/A,20th Jul 11
380,25381,Bat-L-Blocks,XBL,JamesH,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jan 09
381,25382,Baten Kaitos Origins,DS,Namco Bandai Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 70
382,25383,Batman,NES,SunSoft,Sunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 90
383,25384,Batman,GEN,SunSoft,Sunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 90
384,25385,Batman,GB,SunSoft,Sunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 90
385,25386,Batman,PCE,SunSoft,Sunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Oct 90
386,25387,Batman Beyond: Return of the Joker,GB,Kemco,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 00
387,25388,Batman Forever,GG,Probe Entertainment,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95
388,25389,Batman Forever,SNES,Probe Entertainment Limited,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 95
389,25390,Batman Forever,GEN,Probe Entertainment Limited,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95
390,25391,Batman Forever,GB,Probe Entertainment Limited,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95
391,25392,Batman Forever: The Arcade Game,SAT,Iguana Entertainment,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96
392,25393,Batman Forever: The Arcade Game,PC,Iguana Entertainment,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96
393,25394,Batman Returns,SNES,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 93
394,25395,Batman Returns,GEN,Konami,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 92
