,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
180,20181,Victory Spike,PS,Imagineer,Imagineer,N/A,N/A,0.01m,N/A,N/A,0.01m,0.00m,07th Jun 96
181,20182,Double Sequence: The Q-Virus Invasion,DS,Next Wave Team,"Destination Software, Inc",N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,01st Apr 08
182,20183,Brothers in Arms: Furious 4,X360,Gearbox Software,Ubisoft,N/A,N/A,0.01m,0.01m,N/A,N/A,N/A,30th Sep 12
183,20184,Banjo-Kazooie,XBL,4J Studios,Microsoft Game Studios,7.0,N/A,0.01m,N/A,0.01m,N/A,0.00m,03rd Dec 08
184,20185,Densetsu no Yuusha no Densetsu: Legendary Saga,PSP,Kadokawa Shoten,Kadokawa Shoten,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,18th Feb 10
185,20186,Hi Hi Puffy AmiYumi: The Genie & the Amp,DS,Sensory Sweep Studios,D3 Publisher,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,27th Jun 06
186,20187,Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,PS2,Marvelous Interactive,Marvelous Interactive,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,06th Nov 08
187,20188,Hotel Transylvania 3: Monsters Overboard,NS,Torus Games,Outright Games,6.5,N/A,0.01m,0.01m,N/A,N/A,0.00m,10th Jul 18
188,20189,Nora to Koujo to Noraneko Heart,PSV,Harukaze,Harukaze,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Sep 17
189,20190,BlazBlue: Calamity Trigger,PC,Arc System Works,"H2 Interactive Co., Ltd.",N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,13th Feb 14
190,20191,Hiiro no Kakera: Shin Tamayori Hime Denshou Portable,PSP,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Sep 10
191,20192,Tempest 4000,PS4,Llamasoft,Atari,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,27th Jul 18
192,20193,Kao the Kangaroo,GBA,Titus Software,Titus,3.9,N/A,0.01m,0.01m,0.00m,N/A,0.00m,11th Dec 01
193,20194,The Elder Scrolls Online: Summerset,PC,ZeniMax Online Studios,Bethesda Softworks,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,21st May 18
194,20195,Builder's Block,PS,Taito Corporation,Jaleco,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,12th Jul 00
195,20196,Stardust Amazoness,3DS,Arc System Works,Arc System Works,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,14th Nov 13
196,20197,F.E.A.R. Perseus Mandate,PC,TimeGate,Sierra Entertainment,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,06th Nov 07
197,20198,Mahjong Taikai IV,PS3,Koei,KOEI,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,22nd Nov 06
198,20199,BattleForge,PC,EA Phenomic,Electronic Arts,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,24th Mar 09
199,20200,Agarest Senki: Re-appearance,PS3,Compile Heart,Unknown,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,N/A
200,20201,Atelier: The Alchemist of Arland 1-2-3 DX,PS4,Gust,Koei Tecmo,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Sep 18
201,20202,Battle Worlds: Kronos,PS4,KING Art Games,Nordic Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,10th May 16
202,20203,Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box,DS,Konami,Konami,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Jul 09
203,20204,MotoGP 14,PSV,Milestone S.r.l.,Namco Bandai Games,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,04th Nov 14
204,20205,Ultraman Fighting Evolution 0,PSP,Banpresto,Banpresto,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Jul 06
205,20206,Aquaman: Battle for Atlantis,GC,Lucky Chicken,TDK Mediactive,2.4,N/A,0.01m,0.01m,0.00m,N/A,0.00m,23rd Jul 03
206,20207,PDC World Championship Darts 2008,PSP,Mere Mortals,Unknown,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,N/A
207,20208,Project Highrise: Architect's Edition,XOne,SomaSim,Kalypso Media,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,13th Nov 18
208,20209,Small Town Terrors - Galdor's Bluff,PC,GSP,GSP,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,20th May 16
209,20210,Fate/kaleid liner Prisma Illya,3DS,Kadokawa Games,Kadokawa Games,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,31st Jul 14
210,20211,Jinsei Game Q DS: Shouwa no Dekigoto,DS,Takara Tomy,Takara Tomy,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Dec 07
211,20212,Strider (2014),PS3,Double Helix Games,Capcom,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,18th Feb 14
212,20213,Doraemon Wii: Himitsu Douguou Ketteisen!,Wii,Sega,Sega,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,06th Dec 07
213,20214,Goku Makaimura Kai,PSP,Capcom,Capcom,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,02nd Aug 07
214,20215,Dragon's Dogma Online: Season 3,PS4,Capcom,Capcom,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,17th Aug 17
215,20216,No Fate! Only the Power of Will,X360,Alchemist,Alchemist,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Feb 10
216,20217,Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,PS3,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,17th Sep 09
217,20218,Mystery Legends: Beauty and the Beast,PC,Big Fish Games,Focus Multimedia,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,16th Mar 12
218,20219,This Is the Police 2,NS,Weappy Studio,THQ Nordic,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,25th Sep 18
219,20220,Amnesia Later,PSV,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,16th Oct 14
220,20221,Simple DS Series Vol. 41: The Bakudan Shori-Han,DS,Tomcat System,D3 Publisher,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,10th Jul 08
221,20222,Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,PS2,Naxat Soft,Naxat Soft,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Nov 08
222,20223,"Hanayaka Kana, Ware ga Ichizoku",PSP,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,01st Jul 10
223,20224,Mamoru-kun wa Norowarete Shimatta!,X360,Gulti,G.Rev,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Jun 09
224,20225,Rail Simulator,PC,Kuju Entertainment,Electronic Arts,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,16th Jan 08
225,20226,Myself; Yourself,PS2,Yeti,Yeti,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Dec 07
226,20227,Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,PSP,System Soft,System Soft,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,02nd Dec 10
227,20228,Dokuro,PSV,Unknown,GungHo,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,05th Jul 12
228,20229,Starry Sky: Spring Stories,PSV,Unknown,honeybee,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Nov 16
229,20230,To Heart Portable,PSP,Aqua Plus,Aquaplus,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Oct 11
230,20231,Slide Adventure: Mag Kid,DS,Agenda,Nintendo,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,02nd Aug 07
231,20232,Smuggler's Run,GBA,Rebellion Developments,"Destination Software, Inc",N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,25th Sep 02
232,20233,Jan Sangoku Musou,PS2,Koei,KOEI,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Mar 06
233,20234,Kono Aozora ni Yakusoku o: Melody of the Sun and Sea,PS2,Alchemist,Alchemist,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,31st May 07
234,20235,Fatal Fury: Battle Archives Volume 1 (JP sales),PS2,SNK Playmore Corporation,SNK Playmore,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,14th Aug 07
235,20236,Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis,PS2,Net Corporation,Tecmo,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,14th May 09
236,20237,Tiger Woods PGA Tour 2005,PC,Headgate Studios,EA Sports,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,20th Sep 04
237,20238,CT Special Forces 2: Back in the Trenches,GBA,LSP,Hip Interactive,7.4,N/A,0.01m,0.01m,0.00m,N/A,0.00m,29th Jun 04
238,20239,Kamaitachi no Yoru 2: Tokubetsu Hen,PSP,ChunSoft,ChunSoft,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th May 06
239,20240,Root Double: Before Crime * After Days,X360,Yeti,Yeti,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,14th Jun 12
240,20241,Deus Ex,PC,Ion Storm,Eidos Interactive,9.2,N/A,0.01m,N/A,0.01m,N/A,0.00m,26th Jun 00
241,20242,Inversion,PC,Saber Interactive,Namco Bandai,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,30th Jun 12
242,20243,Pro Evolution Soccer 2018,PC,Konami Digital Entertainment,Konami Digital Entertainment,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,12th Sep 17
243,20244,Capcom Beat 'Em Up Bundle,PS4,Capcom,Capcom,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,18th Sep 18
244,20245,Cities: Skylines Snowfall,PC,Colossal Order,Paradox Development,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,18th Feb 16
245,20246,ef - a fairy tale of the two.,PS2,minori,Comfort,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Apr 10
246,20247,FairlyLife: MiracleDays,PSP,Piacci,Piacci,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Feb 10
247,20248,Hotel Giant DS,DS,Enlight Software,Nobilis,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,28th Nov 08
248,20249,Death Connection Portable,PSP,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,03rd Feb 11
249,20250,Surf's Up,GC,Ubisoft Montreal,Ubisoft,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,01st Jun 07
250,20251,TimeShift,PC,Saber Interactive,Sierra Entertainment,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,30th Oct 07
251,20252,Rainbow Islands: Revolution,PSP,Ignition Entertainment,Codemasters,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,22nd Jan 08
252,20253,Dungeons & Dragons: Neverwinter Nights - Complete,PC,Various,Atari,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,15th Nov 11
253,20254,Rakushou! Pachi-Slot Sengen 4,PS2,Net Corporation,Tecmo,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Mar 06
254,20255,Moe Moe 2-Ji Daisenryaku 2,PSP,System Soft,System Soft,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,04th Feb 10
255,20256,Transformers: Prime,Wii,Now Production,Activision,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,30th Oct 12
256,20257,"Kono Oozora ni, Tsubasa o Hirogete: Cruise Sign",PSV,Unknown,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,31st Mar 16
257,20258,Sonic & Sega All-Stars Racing Transformed,PC,Sumo Digital,Sega,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,01st Jan 14
258,20259,Tsuyo Kiss 3 Portable,PSP,Unknown,NetRevo,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,31st May 12
259,20260,Conflict: Denied Ops,PC,Pivotal Games,Eidos Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,12th Feb 08
260,20261,Moto Racer Advance,GBA,Adeline Software,Ubisoft,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,05th Dec 02
261,20262,Duel Masters: Shadow of the Code,GBA,Mistic Software,Atari,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,18th Oct 05
262,20263,Real Crimes: The Unicorn Killer,DS,Licensed 4U,Unknown,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,30th Nov 11
263,20264,Colin McRae Rally 04,PC,Codemasters,Codemasters,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,02nd Apr 04
264,20265,Freaky Flyers,GC,Midway Games,Midway Games,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,08th Aug 03
265,20266,Titan Quest,NS,Iron Lore Entertainment,THQ Nordic,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,31st Jul 18
266,20267,Army Men: Air Combat - The Elite Missions,GC,3DO,3DO,3.8,N/A,0.01m,0.01m,0.00m,N/A,0.00m,25th Mar 03
267,20268,Happy Dance Collection,Wii,Bandai Namco Games,Namco Bandai,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Oct 08
268,20269,Rally Championship,GC,Warthog,Conspiracy Entertainment,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,30th Jul 03
269,20270,Bakumatsu Rock: Ultra Soul,PSP,Marvelous Interactive,Marvelous Interactive,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Sep 14
270,20271,Championship Manager 2010,PC,Beautiful Game Studios,Eidos Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,11th Sep 09
271,20272,Musou Tourou,PSP,FOG (Full On Games),Nippon Ichi Software,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Mar 09
272,20273,Gakuen Hetalia,DS,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,08th Mar 12
273,20274,Really? Really! DS,DS,Kadokawa Shoten,Kadokawa Shoten,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Jun 09
274,20275,Daiya no Kuni no Alice: Wonderful Mirror World,PSP,Unknown,Quinrose,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Jul 13
275,20276,Fallout 3: Game of the Year Edition,PC,Bethesda Softworks,Bethesda Softworks,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,13th Oct 09
276,20277,Touch Detective 3: Does Funghi Dream of Bananas?,3DS,Success,Success,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,01st May 14
277,20278,Jam Sessions: Sing and Play Guitar (jp sales),DS,Plato,Ubisoft,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,11th Sep 07
278,20279,Tringo,GBA,Crave,Crave Entertainment,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,16th May 06
279,20280,RalliSport Challenge (JP sales),XB,Digital Illusions,Microsoft,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,13th Jun 02
280,20281,Apollo Justice: Ace Attorney,3DS,Capcom,Capcom,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,21st Nov 17
281,20282,Element Hunter,DS,Bandai Namco Games,Namco Bandai,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,22nd Oct 09
282,20283,Jambo! Safari Animal Rescue,DS,Full Fat,Sega,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,19th Jan 10
283,20284,Nari Kids Park: Hugtto! PreCure,NS,Bandai Namco Games,Bandai Namco Games,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,21st Nov 18
284,20285,Rondo of Swords (jp sales),DS,Success,Atlus,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,15th Apr 08
285,20286,Ultraman Fighting Evolution 3,PS2,Banpresto,Banpresto,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,02nd Dec 04
286,20287,The Humans: Meet the Ancestors!,DS,Blue Monkey Studios,Deep Silver,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,28th Jul 09
287,20288,Greg Hastings' Tournament Paintball Max'd,PS2,WXP,Activision,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,26th Sep 06
288,20289,Nakayoshi All-Stars: Mezase Gakuen Idol,DS,Creative Core,Creative Core,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,18th Dec 08
289,20290,Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable,PSP,CyberFront,CyberFront,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,09th Apr 09
290,20291,Whac-A-Mole,GBA,DC Studios,Activision,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,20th Sep 05
291,20292,Young Justice: Legacy,X360,Freedom Factory Studios,Warner Bros. Interactive Entertainment,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,19th Nov 13
292,20293,Fullmetal Alchemist: Prince of the Dawn,Wii,Square Enix,Square Enix,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,13th Aug 09
293,20294,Smart Kid's Gameclub,DS,Starfish Inc.,UFO Interactive,N/A,N/A,0.01m,0.01m,N/A,N/A,N/A,16th Nov 07
294,20295,Fashionable Puppy: Oshare na Koinu DS,DS,MTO,MTO,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,18th Oct 07
295,20296,Grooverider: Slot Car Thunder,GC,King of the Jungle,Encore,4.5,N/A,0.01m,0.01m,0.00m,N/A,0.00m,28th Sep 03
296,20297,H2O+: Footprints in the Sand,PS2,Regista,Kadokawa Shoten,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Apr 08
297,20298,Turbo: Super Stunt Squad,X360,Monkey Bar Games,D3Publisher,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,16th Jul 13
298,20299,Chaos;Child: Love Chu Chu!!,PSV,5pb. Inc.,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Mar 17
299,20300,Hollywood Hijinx,PC,"Infocom, Inc.",Infocom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 86
300,20301,Sekirei: Mirai Kara no Okurimono,PS2,Alchemist,Alchemist,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Oct 09
301,20302,Ultimate Board Game Collection,PS2,Jack of All Games,Valcon Games,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,11th Jul 06
302,20303,Dinotopia: The Sunstone Odyssey,XB,Vicious Cycle,TDK Mediactive,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,05th Aug 03
303,20304,Mothergunship,XOne,Grip Games,Sold Out,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,24th Aug 18
304,20305,Idol Janshi Suchie-Pai IV,PS2,Jaleco Entertainment,Jaleco,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,11th Oct 07
305,20306,Natsuzora no Monologue,PSP,Unknown,Otomate,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Mar 13
306,20307,Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,3DS,Namco Bandai Games,Namco Bandai Games,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,31st Dec 20
307,20308,Kenka Banchou Portable,PSP,Spike,Spike,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Oct 09
308,20309,Monster Jam,PC,Torus Games,Activision,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,13th Nov 07
309,20310,Ishin Renka: Ryouma Gaiden,PSP,Vridge,D3 Publisher,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Nov 10
310,20311,The Chronicles of Riddick: Assault on Dark Athena,PC,Starbreeze Studios AB,Atari,8.0,N/A,0.01m,N/A,0.01m,N/A,0.00m,07th Apr 09
311,20312,Naruto Shippuden: Ultimate Ninja Storm Collection,PS3,CyberConnect2,Namco Bandai Games,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,05th Feb 16
312,20313,NHL 2K7,XB,2K Sports,2K Sports,7.7,N/A,0.01m,0.01m,0.00m,N/A,0.00m,12th Sep 06
313,20314,Dramatical Murder Re:code,PSV,Unknown,Nitroplus,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Oct 14
314,20315,Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,PSP,Unknown,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,05th Sep 13
315,20316,Powerdrome,XB,Argonaut Games,Mud Duck Productions,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,16th Jun 04
316,20317,Fallout Anthology,PC,Bethesda Softworks,Bethesda Softworks,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,29th Sep 15
317,20318,Let's Sing 2019,Wii,Ravenscourt,Ravenscourt,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,26th Oct 18
318,20319,Moonlighter,PS4,Digital Sun,Merge Games,N/A,9.0,0.01m,0.01m,N/A,N/A,0.00m,09th Nov 18
319,20320,Monster Bomber,DS,Taito Corporation,Majesco,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,28th Nov 06
320,20321,Hakuoki: Stories of the Shinsengumi,PS3,Idea Factory,Aksys Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,06th May 14
321,20322,Hanasaku Manimani,PSV,5pb. Inc.,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Sep 14
322,20323,The Lost Child,PSV,Crim,Kadokawa Games,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Aug 17
323,20324,Wand of Fortune,PS2,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Jun 09
324,20325,Arabians Lost: The Engagement on Desert,PSP,Unknown,Quinrose,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Jun 12
325,20326,Borderlands: Game of the Year Edition,PS3,Gearbox Software,2K Games,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,12th Oct 10
326,20327,Ride,X360,Milestone S.r.l.,Milestone S.r.l.,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,23rd Jun 15
327,20328,Monster High: New Ghoul in School,Wii,Torus Games,Little Orbit,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,27th Oct 15
328,20329,S.Y.K: Shinsetsu Saiyuuki Portable,PSP,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Jul 10
329,20330,Cross Edge Dash,X360,Compile Heart,Compile Heart,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,01st Oct 09
330,20331,"Crouching Tiger, Hidden Dragon",XB,Genki,Ubisoft,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,09th Dec 03
331,20332,Fullmetal Alchemist: Trading Card Game,DS,Magellan Interactive,Destineer,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,15th Oct 07
332,20333,Meru Purana,PS,Gust,Gust,N/A,N/A,0.01m,N/A,N/A,0.01m,0.00m,21st Jun 96
333,20334,Occultic;Nine,PS4,5pb. Inc.,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,09th Nov 17
334,20335,Super Bubble Pop,XB,Runecraft,Jaleco,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,25th Dec 02
335,20336,Gamma Force in Pit of a Thousand Screams,PC,"Tom Snyder Productions, Inc.",Infocom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88
336,20337,Akatsuki no Amaneka to Aoi Kyojin,PSP,Kogado Software Products,CyberFront,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,11th Mar 10
337,20338,Winx Club: Saving Alfea,3DS,Little Orbit,Namco Bandai Games,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,31st Oct 14
338,20339,Dungeon Explorer: Warriors of Ancient Arts,PSP,Hudson Soft,Hudson Entertainment,6.1,N/A,0.01m,0.01m,0.00m,N/A,0.00m,15th Feb 08
339,20340,Cake-ya San Monogatari: Ooishii Sweets o Tsukurou!,3DS,Nippon Columbia,Nippon Columbia,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,09th Nov 17
340,20341,Codename: Panzers Complete Collection,PC,Stormregion,Nordic Games,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,29th Feb 16
341,20342,FlatOut: Ultimate Carnage,PC,Bugbear Entertainment,Empire Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,02nd Sep 08
342,20343,All-Star Fruit Racing,NS,3DClouds.it,PQube,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,21st Aug 18
343,20344,John Daly's ProStroke Golf,X360,Gusto Games,O-Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,19th Oct 10
344,20345,thinkSMART: Chess for Kids,DS,Mentor Interactive,Mentor Interactive,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,06th Sep 11
345,20346,Aladdin Magic Racer,Wii,Red Wagon,Big Ben Interactive,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,27th Dec 11
346,20347,Darkened Skye,GC,Boston Animation,Simon & Schuster Interactive,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,16th Nov 02
347,20348,Has-Been Heroes,PC,Frozenbyte,GameTrust,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,28th Mar 17
348,20349,Rugby League Live 3,XOne,Big Ant Studios,Tru Blu Entertainment,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,17th Sep 15
349,20350,Sakura-Sou no Pet na Kanojo,PSV,Unknown,Kadokawa Games,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,14th Feb 13
350,20351,Warriors Orochi 3,NS,Omega Force,Tecmo Koei,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,09th Nov 17
351,20352,Wand of Fortune: Mirai e no Prologue,PS2,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Feb 10
352,20353,Candle: The Power of the Flame,NS,Teku Studios,Merge Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,16th Oct 18
353,20354,Battlestations: Midway,PC,Eidos Hungary,Eidos Interactive,7.7,N/A,0.01m,N/A,0.01m,N/A,0.00m,30th Jan 07
354,20355,Nova Usagi no Game de Ryuugaku!? DS,DS,Konami,Konami,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Feb 07
355,20356,Rugby World Cup 2015,PC,HB Studios,Big Ben Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,04th Sep 15
356,20357,Heart no Kuni no Alice,PSP,Prototype,Prototype,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Aug 09
357,20358,Petz: Hamsterz Life 2,GBA,Jorudan,Ubisoft,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,13th Nov 07
358,20359,San-X: Chara Sagashi Land,DS,MTO,MTO,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Apr 07
359,20360,Crayola Scoot,NS,Outright Games,Outright Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,16th Oct 18
