,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
176,16171,BattleBots: Beyond the BattleBox,GBA,Cave Barn Studios,Majesco,5.8,N/A,0.06m,0.04m,0.01m,N/A,0.00m,10th Dec 02
177,16172,Dreamer Series: Babysitter,DS,ZigZag Island,DreamCatcher Interactive,N/A,N/A,0.06m,0.05m,0.00m,N/A,0.00m,12th May 09
178,16173,Yuugen Gaisha Brave Company,3DS,Bandai Namco Games,Namco Bandai,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,27th Oct 11
179,16174,Hail to the Chimp,X360,Wideload Games,Gamecock,7.0,N/A,0.06m,0.05m,N/A,N/A,0.00m,24th Jun 08
180,16175,Atari Flashback Classics: Volume 3,PS4,Atari,Funbox Media,N/A,N/A,0.06m,0.05m,N/A,N/A,0.01m,28th Sep 18
181,16176,Ken to Mahou to Gakuen Mono. 3D,3DS,ZeroDiv,Acquire,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,07th Jul 11
182,16177,Mighty Beanz: Pocket Puzzles,GBA,Radius9,Majesco,N/A,N/A,0.06m,0.04m,0.01m,N/A,0.00m,07th Jun 04
183,16178,Diva Girls: Divas on Ice,DS,Arc System Works,505 Games,N/A,N/A,0.06m,0.05m,0.00m,N/A,0.00m,16th Jun 09
184,16179,The King of Fighters '96,NG,SNK Corporation,SNK,N/A,N/A,0.06m,N/A,N/A,0.06m,0.00m,27th Sep 96
185,16180,Champion Jockey: G1 Jockey & Gallop Racer,X360,Tecmo Koei Games,Tecmo Koei,N/A,N/A,0.06m,N/A,0.05m,0.00m,0.01m,02nd Sep 11
186,16181,Harry Potter and the Sorcerer's Stone,PC,KnowWonder,Electronic Arts,N/A,N/A,0.06m,0.01m,0.04m,N/A,0.01m,15th Nov 01
187,16182,Dungeon Explorer: Warriors of Ancient Arts,DS,Hudson Soft,Hudson Entertainment,N/A,N/A,0.06m,0.05m,0.00m,N/A,0.00m,19th Feb 08
188,16183,Friends: The One with All the Trivia,PS2,Artech Studios,Warner Bros. Interactive,N/A,N/A,0.06m,0.03m,0.02m,N/A,0.01m,15th Nov 05
189,16184,Mame Goma 2: Uchi no Ko ga Ichiban!,DS,Creative Core,Creative Core,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,31st Jul 08
190,16185,Backyard NFL Football '08,PS2,Humongous Entertainment,Atari,N/A,N/A,0.06m,0.03m,0.02m,N/A,0.01m,23rd Oct 07
191,16186,Gunbird,SAT,Psikyo,Atlus,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,15th Dec 95
192,16187,The End is Nigh    Read the review,NS,Edmund McMillen,Nicalis,N/A,N/A,0.06m,0.05m,N/A,N/A,0.01m,12th Dec 17
193,16188,Dream C Club Portable,PSP,DreamXCreate,D3 Publisher,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,28th Oct 10
194,16189,Hunting Simulator,XOne,Maximum Games,Bigben Interactive,N/A,N/A,0.06m,0.05m,N/A,N/A,0.01m,11th Jul 17
195,16190,The Legend of Heroes: Trails in the Sky Second Chapter,PSP,Nihon Falcom Corporation,Activision,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,19th Jun 07
196,16191,Elemental Gearbolt,PS,Alfa System,Working Designs,N/A,N/A,0.06m,0.03m,0.02m,N/A,0.00m,30th Jun 98
197,16192,Tom Clancy's Rainbow Six 3,GC,Ubisoft Montreal / Red Storm Entertainment,Ubisoft,6.5,N/A,0.06m,0.04m,0.01m,N/A,0.00m,17th Jun 04
198,16193,Roogoo Twisted Towers,Wii,SpiderMonk,SouthPeak Interactive,N/A,N/A,0.06m,0.05m,N/A,N/A,0.00m,30th Jun 09
199,16194,Izuna 2: The Unemployed Ninja Returns,DS,Ninja Studio,Atlus,6.9,N/A,0.06m,0.05m,N/A,N/A,0.00m,22nd Jul 08
200,16195,WRC 5: FIA World Rally Championship,PS4,Kylotonn Entertainment,Bigben Interactive,N/A,N/A,0.06m,N/A,0.05m,N/A,0.01m,24th Nov 15
201,16196,WWF Wrestlemania: The Arcade Game,PS,Sculptured Software,Acclaim Entertainment,N/A,N/A,0.06m,0.03m,0.02m,N/A,0.00m,18th Oct 95
202,16197,Cabela's Big Game Hunter 2005 Adventures,GBA,Torus Games,Activision,N/A,N/A,0.06m,0.04m,0.01m,N/A,0.00m,10th Nov 04
203,16198,Mega Man 8 Anniversary Collector's Edition,SAT,Capcom,Capcom,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,28th Feb 97
204,16199,V-Rally 3,PS2,Eden Studios,Atari,N/A,N/A,0.06m,0.03m,0.02m,N/A,0.01m,22nd Oct 02
205,16200,Whiplash,XB,Crystal Dynamics,Eidos Interactive,N/A,N/A,0.06m,0.04m,0.01m,N/A,0.00m,18th Nov 03
206,16201,Pro Yakyuu Famista 2011,3DS,Bandai Namco Games,Namco Bandai,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,31st Mar 11
207,16202,Tiny Barbarian DX,NS,Unknown,Nicalis,N/A,N/A,0.06m,0.05m,N/A,N/A,0.01m,10th Oct 17
208,16203,PopStar Guitar,Wii,Broadsword Interactive,XS Games,N/A,N/A,0.06m,0.03m,0.03m,N/A,0.00m,28th Oct 08
209,16204,Goosebumps: The Game,3DS,WayForward Technologies,GameMill Entertainment,N/A,N/A,0.06m,0.05m,0.00m,N/A,0.01m,13th Oct 15
210,16205,Major League Baseball 2K11,PSP,Visual Concepts,2K Sports,N/A,N/A,0.06m,0.05m,N/A,N/A,0.01m,08th Mar 11
211,16206,Styx: Shards of Darkness,XOne,Cyanide Studio,Focus Home Interactive,N/A,N/A,0.06m,0.05m,N/A,N/A,0.01m,14th Mar 17
212,16207,Impact Racing,PS,Funcom,Acclaim Entertainment,N/A,N/A,0.06m,0.03m,0.02m,N/A,0.00m,30th Sep 96
213,16208,Warriors: Legends of Troy,X360,Tecmo Koei Canada,Tecmo Koei,N/A,N/A,0.06m,N/A,0.04m,0.01m,0.00m,30th Dec 11
214,16209,Pucca Power Up,DS,Rising Star Games,UFO Interactive,N/A,N/A,0.06m,0.04m,0.02m,N/A,0.00m,13th Sep 11
215,16210,Chuck E. Cheese's Playhouse,DS,UFO Interactive,UFO Interactive,N/A,N/A,0.06m,0.05m,N/A,N/A,0.00m,28th Sep 10
216,16211,Amazing Island,GC,Hitmaker,Sega,7.1,N/A,0.06m,0.04m,0.01m,N/A,0.00m,25th Aug 04
217,16212,Arslan: The Warriors of Legend,PS3,Koei Tecmo Games,Tecmo Koei,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,09th Feb 16
218,16213,SeaBlade,XB,"Vision Scape Interactive, Inc.",Simon & Schuster Interactive,N/A,N/A,0.06m,0.04m,0.01m,N/A,0.00m,20th Nov 02
219,16214,Carmen Sandiego: The Secret of the Stolen Drums,PS2,Artificial Mind and Movement,BAM! Entertainment,N/A,N/A,0.06m,0.03m,0.02m,N/A,0.01m,08th Sep 04
220,16215,Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,Diamond Head,Konami,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,30th Mar 00
221,16216,My Amusement Park,DS,Scholastic Inc.,Scholastic Inc.,N/A,N/A,0.06m,0.05m,N/A,N/A,0.00m,26th Oct 10
222,16217,Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,PSP,Atlus Co.,Atlus,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,22nd Apr 10
223,16218,Point Blank DS (US sales),DS,Namco Bandai Games,Namco Bandai,N/A,N/A,0.06m,0.05m,0.00m,N/A,N/A,13th Jun 06
224,16219,Space Chimps,DS,Red Tribe,Brash Entertainment,N/A,N/A,0.06m,0.05m,0.00m,N/A,0.00m,15th Jul 08
225,16220,Casino Chaos With Las Vegas Players Collection,PC,ValuSoft,THQ,N/A,N/A,0.06m,0.05m,N/A,N/A,0.01m,13th Sep 11
226,16221,Ride,PS3,Milestone S.r.l.,Milestone S.r.l.,N/A,N/A,0.06m,N/A,0.03m,0.01m,0.01m,23rd Jun 15
227,16222,Alvin and the Chipmunks,Wii,Sensory Sweep Studios,Brash Entertainment,N/A,N/A,0.05m,0.05m,0.00m,N/A,0.00m,04th Dec 07
228,16223,Kyoukai Senjou no Horizon Portable,PSP,Tenky,Kadokawa Shoten,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,25th Apr 13
229,16224,The Invisible Hours,XOne,Tequila Works,Tequila Works,N/A,N/A,0.05m,0.05m,N/A,N/A,0.01m,24th Apr 18
230,16225,Disaster Report 4 Plus: Summer Memories,PS4,Granzella,NIS America,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,07th Apr 20
231,16226,Air Conflicts: Aces of World War II,PSP,Cowboy Rodeo,Graffiti,3.3,N/A,0.05m,0.05m,N/A,N/A,0.00m,07th Apr 09
232,16227,History Great Empires: Rome,DS,Valcon Games,Valcon Games,N/A,N/A,0.05m,0.05m,0.00m,N/A,0.00m,12th May 09
233,16228,Shining Force III: Scenario 2,SAT,Camelot Software Planning,Sega,N/A,N/A,0.05m,N/A,N/A,0.05m,0.00m,29th Apr 98
234,16229,Unsolved Crimes    Read the review,DS,Now Production,Atari,6.0,N/A,0.05m,0.04m,0.01m,N/A,N/A,30th Sep 08
235,16230,Kid Fit Island Resort,Wii,Red Wagon,SVG Distribution,N/A,N/A,0.05m,0.05m,0.00m,N/A,0.00m,27th Sep 10
236,16231,Chocolatier,DS,Zoo Games,Zoo Games,N/A,N/A,0.05m,0.05m,N/A,N/A,0.00m,31st Mar 10
237,16232,Worms World Party,GBA,Team17 Software,Ubisoft,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,29th Oct 02
238,16233,Medabots: Metabee / Rokusho,GBA,"Imagineer Co., Ltd.",Natsume,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,31st Mar 03
239,16234,Taito Legends Power Up,PSP,Unknown,Destineer,N/A,N/A,0.05m,0.05m,N/A,N/A,0.01m,17th May 07
240,16235,Final Fight: Streetwise,PS2,Capcom Production Studio 8,Capcom,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.01m,28th Feb 06
241,16236,Speed Kings,XB,Climax Entertainment,Acclaim Entertainment,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,03rd Jun 03
242,16237,Life is Strange    Read the review,PC,DONTNOD Entertainment,Square Enix,N/A,N/A,0.05m,0.01m,0.04m,N/A,0.00m,19th Jan 16
243,16238,GunPey,PSP,Q Entertainment,Namco Bandai,N/A,N/A,0.05m,0.05m,0.00m,N/A,0.01m,17th Nov 06
244,16239,Rebelstar: Tactical Command,GBA,Codo Games,Namco,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,06th Sep 05
245,16240,My Fitness Coach: Club,Wii,Ubisoft,Ubisoft,N/A,N/A,0.05m,N/A,0.05m,N/A,0.01m,18th Mar 11
246,16241,Romance of the Three Kingdoms XIII,PS3,Koei Tecmo Games,Tecmo Koei,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,28th Jan 16
247,16242,Gladiator: Sword of Vengeance,XB,Acclaim Entertainment,Acclaim Entertainment,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,05th Nov 03
248,16243,Coraline,Wii,Papaya Studios,D3 Publisher,N/A,N/A,0.05m,0.05m,0.00m,N/A,0.00m,27th Jan 09
249,16244,Winning Post World 8,PS3,Koei Tecmo Games,Tecmo Koei,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,27th Mar 14
250,16245,Minna to Kimi no Piramekino!,DS,Bandai Namco Games,Namco Bandai,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,25th Nov 10
251,16246,Bombastic,PS2,Shift,Capcom,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.01m,27th Aug 03
252,16247,NHL Powerplay 98,PS,Radical Entertainment,Virgin Interactive,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,31st Aug 97
253,16248,Plants vs. Zombies: Garden Warfare 2,PC,PopCap Games,Electronic Arts,N/A,N/A,0.05m,0.01m,0.04m,N/A,0.00m,23rd Feb 16
254,16249,Marvel's Guardians of the Galaxy: The Telltale Series,XOne,Telltale Games,Warner Bros. Interactive Entertainment,N/A,N/A,0.05m,0.05m,N/A,N/A,0.01m,02nd May 17
255,16250,Nights of Azure,PS3,Gust,Tecmo Koei,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,29th Mar 16
256,16251,Olympic Soccer: Atlanta 1996,PS,Silicon Dreams,Eidos Interactive,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,18th Jul 96
257,16252,Captain America: Super Soldier,Wii,Sega,Sega,6.0,N/A,0.05m,0.05m,N/A,N/A,0.00m,19th Jul 11
258,16253,Samurai Dou Portable,PSP,Spike,Spike,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,18th Sep 08
259,16254,Phantasy Star Online Episode I & II Plus,GC,Sonic Team,Sega,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,15th Sep 04
260,16255,Hyperdimension Neptunia Re;Birth2: Sisters Generation,PSV,Felistella,Idea Factory International,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.01m,27th Jan 15
261,16256,Xiaolin Showdown,DS,Razorback Developments,Konami,N/A,N/A,0.05m,0.05m,0.00m,N/A,0.00m,28th Nov 06
262,16257,Drivers Ed Portable,DS,DreamCatcher Interactive,DreamCatcher Interactive,N/A,N/A,0.05m,0.05m,N/A,N/A,0.00m,22nd Dec 08
263,16258,Dual Hearts,PS2,Matrix Software,Atlus,7.5,N/A,0.05m,0.03m,0.02m,N/A,0.01m,23rd Sep 02
264,16259,Petz Bunnyz Bunch,DS,Ubisoft,Ubisoft,N/A,N/A,0.05m,0.05m,N/A,N/A,0.00m,08th Mar 11
265,16260,NFL Quarterback Club 2002,GC,Acclaim Entertainment,Acclaim Entertainment,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,14th Dec 01
266,16261,Section 8,PC,TimeGate Studios,SouthPeak Interactive,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.01m,01st Sep 09
267,16262,Wing Commander: Prophecy,GBA,Raylight Studios,"Destination Software, Inc",N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,04th Jun 03
268,16263,Marc Ecko's Getting Up: Contents Under Pressure,PS2,"The Collective, Inc.",Atari,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.01m,14th Feb 06
269,16264,Walt Disney Pictures Presents Enchanted,DS,Altron,Disney Interactive Studios,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,06th Nov 07
270,16265,Sega Soccer Slam,XB,Black Box Games,Sega,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,22nd Aug 02
271,16266,Vertigo,Wii,Icon Games,Playlogic Game Factory,N/A,N/A,0.05m,0.05m,N/A,N/A,0.00m,09th Jun 09
272,16267,Hakuouki: Reimeiroku,PS2,Idea Factory,Idea Factory,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,28th Oct 10
273,16268,PokePark 2: Wonders Beyond,Wii,"Creatures, Inc.",Nintendo,N/A,N/A,0.05m,0.03m,N/A,0.03m,N/A,27th Feb 12
274,16269,Blood Omen 2,GC,Crystal Dynamics,Eidos Interactive,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,09th Dec 02
275,16270,The Sims 4 Seasons,PC,EA,Electronic Arts,N/A,N/A,0.05m,N/A,0.05m,N/A,0.00m,22nd Jun 18
276,16271,Call of Cthulhu,XOne,Cyanide,Focus Home Interactive,N/A,N/A,0.05m,0.05m,N/A,N/A,0.01m,30th Oct 18
277,16272,Virtual Villagers: A New Home,DS,Keen Games,Conspiracy Entertainment,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,20th Apr 10
278,16273,Shin Sangoku Musou 5 Empires,PSP,Koei,KOEI,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,21st Jan 10
279,16274,BlowOut,XB,Terminal Reality,Majesco,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,26th Nov 03
280,16275,Carve,XB,Argonaut Games,Global Star Software,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,24th Feb 04
281,16276,GachiTora! Abarenbou Kyoushi in High School,PSP,Spike,Spike,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,21st Apr 11
282,16277,Kamen Rider: Climax Heroes Fourze,PSP,Eighting,Bandai,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,01st Dec 11
283,16278,Bottom of the 9th '99,PS,Konami,Konami,5.0,N/A,0.05m,0.03m,0.02m,N/A,0.00m,01st Jul 98
284,16279,WTA Tour Tennis,PS2,Konami,Konami,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.01m,26th Mar 02
285,16280,Dynasty Warriors 5,XB,Omega Force,KOEI,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,13th Sep 05
286,16281,Valkyria Revolution,PSV,Media.Vision,Sega,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,27th Jun 17
287,16282,Famicom Mini: Dig Dug,GBA,Namco,Namco,N/A,N/A,0.05m,N/A,N/A,0.05m,0.00m,21st May 04
288,16283,FIFA Soccer 2003,GBA,Exient Entertainment,EA Sports,6.9,N/A,0.05m,0.04m,0.01m,N/A,0.00m,19th Nov 02
289,16284,Naval Ops: Commander,PS2,Micro Cabin,KOEI,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.01m,09th Mar 04
290,16285,Match 3 Madness,DS,Most Wanted Entertainment,Unknown,N/A,N/A,0.05m,N/A,0.05m,N/A,0.01m,26th Jul 11
291,16286,Lernerfolg Vorschule: Capt'n Sharky,DS,Tivola,Tivola,N/A,N/A,0.05m,N/A,0.05m,N/A,0.01m,23rd Nov 09
292,16287,Defendin' De Penguin,Wii,Crave Entertainment,Crave Entertainment,N/A,N/A,0.05m,0.05m,0.00m,N/A,0.00m,02nd Sep 08
293,16288,Bleach: Blade Battlers,PS2,Racjin,Sony Computer Entertainment,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,12th Oct 06
294,16289,Rez,PS2,United Game Artists,Sega,9.0,N/A,0.05m,0.03m,0.02m,N/A,0.01m,07th Jan 02
295,16290,MLB SlugFest 2006,XB,Blue Shift,Midway Games,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,05th Jun 06
296,16291,Baja: Edge of Control HD,XOne,2XL Games,THQ Nordic,N/A,N/A,0.05m,0.05m,N/A,N/A,0.01m,14th Sep 17
297,16292,Owlboy    Read the review,NS,D-Pad Studios,Soedesco,9.0,N/A,0.05m,0.03m,0.01m,N/A,0.01m,29th May 18
298,16293,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,DS,Sammy Studios,Sega,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,10th Aug 06
299,16294,Lufia: The Ruins of Lore,GBA,Atelier Double,Atlus,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,06th May 03
300,16295,UEFA Euro 2004: Portugal,XB,EA Canada,EA Sports,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,04th May 04
301,16296,Activision Hits: Remixed,PSP,Digital Eclipse Software,Activision,7.4,N/A,0.05m,0.05m,0.00m,N/A,0.00m,08th Nov 06
302,16297,Samurai Deeper Kyo,PS,Bandai,Bandai,N/A,N/A,0.05m,N/A,N/A,0.05m,0.00m,12th Dec 02
303,16298,Shaman King: Soul Fight,GC,Tuning Electronic,Bandai,N/A,N/A,0.05m,N/A,N/A,0.05m,0.00m,28th Mar 03
304,16299,Medabots: Infinity,GC,"Imagineer Co., Ltd.",Natsume,5.4,N/A,0.05m,0.04m,0.01m,N/A,0.00m,14th Dec 03
305,16300,Dungeon Keeper 2,PC,Bullfrog Productions,Electronic Arts,N/A,N/A,0.05m,N/A,0.05m,N/A,0.01m,30th Jun 99
306,16301,Doraemon: Shin Nobita no Nihon Tanjou,3DS,Unknown,FuRyu Corporation,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,03rd Mar 16
307,16302,Airline Tycoon 2,PC,Kalypso Media,Kalypso,N/A,N/A,0.05m,0.00m,0.04m,N/A,0.01m,11th Oct 11
308,16303,Zapper: One Wicked Cricket!,XB,Blitz Games,Infogrames,5.2,N/A,0.05m,0.04m,0.01m,N/A,0.00m,03rd Nov 02
309,16304,Jirou Akagawa: Majotachi no Nemuri,SNES,Pack-In-Video,Pack-In-Video,N/A,N/A,0.05m,N/A,N/A,0.05m,0.00m,24th Nov 95
310,16305,Touch 'N' Play Collection,DS,O-Games,O-Games,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,10th May 11
311,16306,Bust-A-Bloc,PS2,D3 Publisher,Midas Interactive Entertainment,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,31st Oct 03
312,16307,Demon Gaze 2,PSV,Experience Inc.,NIS America,N/A,N/A,0.05m,0.01m,0.00m,0.04m,0.00m,14th Nov 17
313,16308,Sitting Ducks,PS2,Asobo Studio,Hip Interactive,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.01m,01st Jul 04
314,16309,Puyo Puyo 7,Wii,Sega,Sega,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,26th Nov 09
315,16310,Haikyu!! Cross Team Match!,3DS,Bandai Namco Games,Bandai Namco Games,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,03rd Mar 16
316,16311,Pawly Pets: My Vet Practice,DS,DTP Entertainment,Ubisoft,N/A,N/A,0.05m,N/A,0.05m,N/A,0.00m,02nd Feb 07
317,16312,Mighty No. 9,WiiU,Comcept,Deep Silver,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.01m,21st Jun 16
318,16313,NFL Blitz Pro,XB,Point of View,Midway Games,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,04th Nov 03
319,16314,Black Mirror    Read the review,PS4,KING Art Games,THQ Nordic,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,28th Nov 17
320,16315,Pretty Cure All Stars Everyone Gather? Let's Dance!,Wii,Bandai Namco Games,Namco Bandai Games,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,28th Mar 13
321,16316,F1 2010,PC,Codemasters Birmingham,Codemasters,8.0,N/A,0.05m,N/A,0.05m,N/A,0.01m,22nd Sep 10
322,16317,Mountain Bike Adrenaline,PS2,Fresh 3D,Valcon Games,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.01m,09th Oct 07
323,16318,LEGO Harry Potter: Years 1-4,PC,Telltale Games,Warner Bros. Interactive,8.2,N/A,0.05m,0.04m,0.01m,N/A,0.01m,29th Jun 10
324,16319,Zyuden Sentai Kyoryuger: Game on Gaburincho,3DS,Bandai Namco Games,Namco Bandai Games,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,08th Aug 13
325,16320,Medal of Honor: Airborne,PC,EA Los Angeles,Electronic Arts,N/A,N/A,0.05m,0.00m,0.04m,N/A,0.01m,04th Sep 07
326,16321,"Murder, She Wrote",PC,Legacy Interactive,Legacy Interactive,N/A,N/A,0.05m,N/A,0.04m,N/A,0.01m,12th Nov 09
327,16322,Hi-Octane: The Track Fights Back!,PS,Bullfrog Productions,Electronic Arts,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,01st Jan 96
328,16323,Mister Slime,DS,Lexis Numerique,SouthPeak Interactive,N/A,N/A,0.05m,0.05m,N/A,N/A,0.00m,15th Jul 08
329,16324,Black Sigil: Blade of the Exiled    Read the review,DS,Studio Archcraft,Graffiti,6.0,N/A,0.05m,0.05m,N/A,N/A,0.00m,09th Jun 09
330,16325,Learn Science,DS,DreamCatcher Interactive,DreamCatcher Interactive,N/A,N/A,0.05m,0.05m,N/A,N/A,0.00m,07th Dec 10
331,16326,Touhou Genso Wanderer,PS4,AQUA STYLE,NIS America,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,21st Mar 17
332,16327,Mirror's Edge,PC,EA Digital Illusions CE,Electronic Arts,N/A,N/A,0.05m,N/A,0.05m,N/A,0.01m,12th Jan 09
333,16328,Wakeboarding Unleashed Featuring Shaun Murray,XB,Shaba Games,Activision,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,10th Jun 03
334,16329,The Lost Chronicles of Zerzura,PC,Cranberry Production,Unknown,N/A,N/A,0.05m,N/A,0.05m,N/A,0.00m,30th Mar 12
335,16330,Domino Rally,Wii,RED Entertainment,UFO Interactive,N/A,N/A,0.05m,0.05m,0.00m,N/A,0.00m,18th Aug 09
336,16331,Doraemon 2: Nobita no Toizurando Daibouken,SNES,SAS Sakata,Epoch,N/A,N/A,0.05m,N/A,N/A,0.05m,0.00m,17th Dec 93
337,16332,Samurai Champloo: Sidetracked,PS2,Grasshopper Manufacture,Namco Bandai,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.01m,11th Apr 06
338,16333,Zone of the Enders HD Edition,PS3,High Voltage Software,Konami,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,23rd Jul 13
339,16334,Drill Dozer,GBA,Game Freak,Nintendo,7.9,N/A,0.05m,0.04m,0.01m,N/A,0.00m,06th Feb 06
340,16335,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,DS,Takara Tomy,Takara Tomy,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,29th Mar 07
341,16336,Death Jr. II: Root of Evil,PSP,Backbone Entertainment,Konami,6.9,N/A,0.05m,0.05m,0.00m,N/A,0.00m,31st Oct 06
342,16337,Fatal Fury: Wild Ambition,PS,SNK Corporation,SNK,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,11th Dec 99
343,16338,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,DS,Hudson Soft,Hudson Soft,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,15th Jul 10
344,16339,Rockin' Pretty,DS,Arc System Works,Aksys Games,N/A,N/A,0.05m,0.05m,N/A,N/A,0.00m,28th Jul 09
345,16340,Centipede: Infestation,Wii,WayForward Technologies,Atari,N/A,N/A,0.05m,0.05m,N/A,N/A,0.00m,25th Oct 11
346,16341,Countdown: The Game,Wii,Mindscape,Mindscape,N/A,N/A,0.05m,N/A,0.05m,N/A,0.00m,13th Nov 09
347,16342,Dengeki Gakuen RPG: Cross of Venus,DS,ASCII Media Works,ASCII Media Works,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,19th Mar 09
348,16343,The Sims 2: University,PC,Maxis,Electronic Arts,N/A,N/A,0.05m,0.01m,0.04m,N/A,0.00m,28th Feb 05
349,16344,Judge Dredd,PS,Gremlin Interactive,Activision,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,31st Mar 98
350,16345,Minna no Ennichi,3DS,Bandai Namco Games,Namco Bandai Games,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,24th May 12
351,16346,Sled Shred featuring the Jamaican Bobsled Team,Wii,Just For Fun Studios,SouthPeak Interactive,N/A,N/A,0.05m,0.05m,N/A,N/A,0.00m,12th Oct 10
352,16347,Rhapsody: A Musical Adventure,DS,Nippon Ichi Software,NIS America,6.7,N/A,0.05m,0.05m,0.00m,N/A,0.00m,23rd Sep 08
353,16348,King Arthur,XB,Krome Studios,Konami,6.5,N/A,0.05m,0.04m,0.01m,N/A,0.00m,16th Nov 04
354,16349,Bass Rise,PS,Bandai,Bandai,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,30th Sep 99
355,16350,Dynamite Headdy,GEN,"Treasure Co., Ltd.",Sega,N/A,N/A,0.05m,N/A,N/A,0.05m,0.00m,04th Aug 94
